iso,region,umd_tree_cover_loss__year,umd_tree_cover_loss__ha,gfw_gross_emissions_co2e_all_gases__Mg,area_ha_total,percentage_adjusted
HND,Honduras,2002,31528.01233,13281762.21,11189000,0.281776855
HND,Honduras,2003,33624.77328,14247219.15,11189000,0.30051634
HND,Honduras,2004,26455.07106,11495412.1,11189000,0.236438208
HND,Honduras,2005,40471.66286,18288017.17,11189000,0.361709383
HND,Honduras,2006,41630.86209,18660412.11,11189000,0.372069551
HND,Honduras,2007,42412.38496,19045157.9,11189000,0.379054294
HND,Honduras,2008,43299.04955,19448235.56,11189000,0.386978725
HND,Honduras,2009,51514.12911,25118756.03,11189000,0.46039976
HND,Honduras,2010,46085.25513,22602147.24,11189000,0.411880017
HND,Honduras,2011,52571.55293,25546323.23,11189000,0.469850326
HND,Honduras,2012,32305.4952,15253947.72,11189000,0.288725491
HND,Honduras,2013,43631.84328,21146042.8,11189000,0.389953019
HND,Honduras,2014,57481.62251,28188598.51,11189000,0.513733332
HND,Honduras,2015,50242.48685,23942844.32,11189000,0.449034649
HND,Honduras,2016,188442.8673,88451133.85,11189000,1.684179706
HND,Honduras,2017,113473.7329,55731430.5,11189000,1.014154374
HND,Honduras,2018,76254.10504,39066286.32,11189000,0.681509563
HND,Honduras,2019,81416.2314,41406073.83,11189000,0.727645289
HND,Honduras,2020,93648.71909,48881590.54,11189000,0.836971303
HUN,Hungary,2001,7522.059332,2539773.823,9126000,0.082424494
HUN,Hungary,2002,7711.03737,2626854.571,9126000,0.084495259
HUN,Hungary,2003,5733.022733,2007061.314,9126000,0.062820762
HUN,Hungary,2004,12008.50913,4345633.021,9126000,0.13158568
HUN,Hungary,2005,10398.14546,3754231.913,9126000,0.113939792
HUN,Hungary,2006,7989.93471,2941422.569,9126000,0.087551334
HUN,Hungary,2007,9361.071277,3452145.788,9126000,0.102575841
HUN,Hungary,2008,8911.602985,3290040.872,9126000,0.097650701
HUN,Hungary,2009,10072.46724,3786858.737,9126000,0.110371107
HUN,Hungary,2010,11255.48786,4338379.674,9126000,0.123334296
HUN,Hungary,2011,8225.275769,3178681.46,9126000,0.090130131
HUN,Hungary,2012,11921.85827,4617841.891,9126000,0.130636185
HUN,Hungary,2013,8951.928668,3458246.459,9126000,0.098092578
HUN,Hungary,2014,15139.94788,5832057.711,9126000,0.165899056
HUN,Hungary,2015,10720.01287,4211042.325,9126000,0.11746672
HUN,Hungary,2016,14020.675,5510127.246,9126000,0.153634396
HUN,Hungary,2017,14108.81691,5630474.241,9126000,0.154600229
HUN,Hungary,2018,13798.78104,5617826.867,9126000,0.151202948
HUN,Hungary,2019,14397.95479,5946709.557,9126000,0.157768516
